"venue_short","sport_id","league_abbrev","team_id","spring_league_id","active_sw","division","mlb_org_brief","season","first_year_of_play","state","name_short","bis_team_code","venue_id","name_display_short","name_display_long","name_display_brief","sport_code_name","spring_league","league","division_id","sport_code","time_zone_num","mlb_org","name_display_full","all_star_sw","division_abbrev","name","home_opener","phone_number","address_zip","time_zone_text","venue_name","division_full","franchise_code","city","time_zone_alt","address_state","name_abbrev","store_url","file_code","address_line3","address_line2","address_province","mlb_org_id","address_line1","spring_league_full","spring_league_abbrev","last_year_of_play","address","league_full","address_country","base_url","time_zone","address_city","team_code","mlb_org_abbrev","address_intl","time_zone_generic","website_url","sport_code_display","home_opener_time","mlb_org_short","league_id"
"","51","","771","","N","","","2012","2005","","Bermuda","","401","Bermuda","Bermuda","Bermuda","INT","","","","int","","","Bermuda","N","","Bermuda","","","","","TBD","","","United States","America/New_York","","BER","","t771","","","","","","","","2023","","","","","ET","","ber","","","ET","","International Baseball","","",""
"","51","","772","","N","","","2012","2005","","Bhutan","","401","Bhutan","Bhutan","Bhutan","INT","","","","int","","","Bhutan","N","","Bhutan","","","","","TBD","","","United States","America/New_York","","BHU","","t772","","","","","","","","2023","","","","","ET","","bhu","","","ET","","International Baseball","","",""
"","16","PIO","513","","Y","N","Reds","2012","1948","MT","Billings","","2748","Billings","Billings Mustangs","Mustangs","ROK","","PIO","235","rok","","Cincinnati Reds","Billings Mustangs","N","PION","Mustangs","2012-06-18T00:00:00","","59101","","Dehler Park","Pioneer League North","","Billings","","MT","BIL","","t513","","","","113","2611 9th Avenue North","","","2021","2611 9th Avenue North&#xa;Billings, MT  59101","Pioneer League","USA","","MT","Billings","bil","CIN","N","MT","","Rookie","9:05:00 PM","Cincinnati","128"
"","12","EAS","505","","Y","E","Mets","2012","1992","NY","Binghamton","","2820","Binghamton","Binghamton Mets","Mets","AA","","EAS","212","aax","","New York Mets","Binghamton Mets","N","EASE","Mets","2012-04-05T00:00:00","","13901","","NYSEG Stadium","Eastern League Eastern","","Binghamton","America/New_York","NY","BNG","","t505","","","","121","211 Henry Street","","","2023","211 Henry Street&#xa;Binghamton, NY  13901","Eastern League","USA","","ET","Binghamton","bin","NYM","N","ET","","Double-A","6:35:00 PM","NY Mets","113"
"","12","SOU","247","","Y","N","White Sox","2012","1932","AL","Birmingham","","2623","Birmingham","Birmingham Barons","Barons","AA","","SOU","239","aax","","Chicago White Sox","Birmingham Barons","N","SOUN","Barons","2012-04-10T00:00:00","","35244","","Regions Park","Southern League North","","Birmingham","America/Chicago","AL","BIR","","t247","","","","145","100 Ben Chapman Drive","","","2023","100 Ben Chapman Drive&#xa;Birmingham, AL  35244","Southern League","USA","","CT","Birmingham","bir","CWS","N","CT","","Double-A","8:05:00 PM","Chi White Sox","111"
"","16","APP","517","","Y","E","Blue Jays","2012","1957","WV","Bluefield","","2734","Bluefield","Bluefield Blue Jays","Blue Jays","ROK","","APP","206","rok","","Toronto Blue Jays","Bluefield Blue Jays","N","APPE","Blue Jays","2012-06-22T00:00:00","","24701","","Bowen Field","Appalachian League East","","Bluefield","","WV","BLU","","t517","","","","141","Stadium Drive - Bowen Field","","","2023","Stadium Drive - Bowen Field&#xa;Bluefield, WV  24701","Appalachian League","USA","","ET","Bluefield","blu","TOR","N","ET","","Rookie","7:05:00 PM","Toronto","120"
"","15","NOR","480","","Y","E","Cubs","2012","1987","ID","Boise","","2810","Boise","Boise Hawks","Hawks","A(Short)","","NOR","226","asx","","Chicago Cubs","Boise Hawks","N","NORE","Hawks","2012-06-20T00:00:00","","83714","","Memorial Stadium","Northwest League East","","Boise","","ID","BOI","","t480","","","","112","5600 Glenwood Street","","","2021","5600 Glenwood Street&#xa;Boise, ID  83714","Northwest League","USA","","MT","Boise","boi","CHC","N","MT","","Class A Short Season","9:15:00 PM","Chi Cubs","126"
"","51","","773","","N","","","2012","2005","","Bolivia","","401","Bolivia","Bolivia","Bolivia","INT","","","","int","","","Bolivia","N","","Bolivia","","","","","TBD","","","United States","America/New_York","","BOL","","t773","","","","","","","","2023","","","","","ET","","bol","","","ET","","International Baseball","","",""
"","51","","774","","N","","","2012","2005","","Bosnia and Herzegovina","","401","Bosnia and Herzegovina","Bosnia and Herzegovina","Bosnia-Herzegovina","INT","","","","int","","","Bosnia and Herzegovina","N","","Bosnia-Herzegovina","","","","","TBD","","","United States","America/New_York","","BIH","","t774","","","","","","","","2023","","","","","ET","","bih","","","ET","","International Baseball","","",""
"","22","CBB","227","","Y","","OOC","2012","2002","","Boston College","","401","Boston College","Boston College Eagles","Eagles","College","","CBB","","bbc","","Office of the Commissioner","Boston College Eagles","N","","Eagles","","","","","TBD","","","United States","America/New_York","","BC","","t227","","","","11","","","","2023","","College Baseball","","","ET","","boc","OOC","","ET","","College Baseball","","OOC","107"
"","1","AL","111","115","Y","E","Red Sox","2012","1901","MA","Boston","BOS","3","Boston","Boston Red Sox","Red Sox","MLB","GL","AL","201","mlb","","Boston Red Sox","Boston Red Sox","N","ALE","Red Sox","2012-04-13T00:00:00","(617) 267-9440","2215","","Fenway Park","American League East","BOS","Boston","America/New_York","MA","BOS","","bos","","","","111","4 Yawkey Way","Grapefruit League","GL","2023","4 Yawkey Way&#xa;Boston, MA  2215","American League","","","ET","Boston","bos","BOS","N","ET","","Major League Baseball","2:05:00 PM","Boston","103"
"","51","","775","","N","","","2012","2005","","Botswana","","401","Botswana","Botswana","Botswana","INT","","","","int","","","Botswana","N","","Botswana","","","","","TBD","","","United States","America/New_York","","BOT","","t775","","","","","","","","2023","","","","","ET","","bot","","","ET","","International Baseball","","",""
"","12","EAS","418","","Y","W","Orioles","2012","1993","MD","Bowie","","2832","Bowie","Bowie Baysox","Baysox","AA","","EAS","213","aax","","Baltimore Orioles","Bowie Baysox","N","EASW","Baysox","2012-04-05T00:00:00","","20716","","Prince George's Stadium","Eastern League Western","","Bowie","America/New_York","MD","BOW","","t418","","","","110","4101 Crain Hwy.","","","2023","4101 Crain Hwy.&#xa;Bowie, MD  20716","Eastern League","USA","","ET","Bowie","bow","BAL","N","ET","","Double-A","7:05:00 PM","Baltimore","113"
"","14","MID","2498","","Y","E","Rays","2012","2009","KY","Bowling Green","","3569","Bowling Green","Bowling Green Hot Rods","Hot Rods","A(Full)","","MID","224","afx","","Tampa Bay Rays","Bowling Green Hot Rods","N","MIDE","Hot Rods","2012-04-05T00:00:00","","42102","","Bowling Green Ballpark","Midwest League Eastern","","Bowling Green","America/Chicago","KY","BG","","t2498","","","","139","300 8th Avenue","","","2023","300 8th Avenue&#xa;Bowling Green, KY  42102","Midwest League","USA","","CT","Bowling Green","bgr","TB","N","CT","","Class A","7:35:00 PM","Tampa Bay","118"
"","13","FSL","3390","","Y","S","Pirates","2012","2010","FL","Bradenton","","2526","Bradenton","Bradenton Marauders","Marauders","A(Adv)","","FSL","215","afa","","Pittsburgh Pirates","Bradenton Marauders","N","FSLS","Marauders","2012-04-05T00:00:00","","34205","","McKechnie Field","Florida State League South","","Bradenton","America/New_York","FL","BRD","","t3390","","","","134","1611 9th Street W.","","","2023","1611 9th Street W.&#xa;Bradenton, FL  34205","Florida State League","USA","","ET","Bradenton","bra","PIT","N","ET","","Class A Advanced","6:30:00 PM","Pittsburgh","123"
"","17","LVBP","697","","Y","","OOC","2012","2004","VZ","Margarita","","3349","Margarita","Bravos de Margarita","Bravos","WIN","","VWL","","win","","Office of the Commissioner","Bravos de Margarita","N","","Bravos","2012-10-16T00:00:00","","","","Estadio Guatamare de Porlamar","","","Porlamar","","","MAR","","t697","","","","11","El Valle del Espiritu Santo","","","2023","El Valle del Espiritu Santo&#xa;Porlamar, Venezuela","Liga Venezuela Beisbol Profesional","Venezuela","","VET","Porlamar","mar","OOC","Y","VET","","Winter Leagues","8:00:00 PM","OOC","135"
"","51","WBCQ","776","","Y","","OOC","2012","2012","","Brazil","","4389","Brazil","Brazil","Brazil","INT","","WBCQ","","int","","Office of the Commissioner","Brazil","N","","Brazil","2012-11-17T00:00:00","","","","Estadio Nacional Rod Carew","","","Panama City","","","BRA","","t776","","","","11","","","","2022","","World Baseball Classic Qualifiers","","","EST","","bra","OOC","","EST","","International Baseball","2:00:00 PM","OOC","159"
"","509","","3191","","Y","","","2012","2008","","Brazil","","401","Brazil","Brazil","Brazil","18U","","","","nae","","","Brazil","N","","Brazil","","","","","TBD","","","United States","America/New_York","","BRA","","t3191","","","","","","","","2022","","","","","ET","","bra","","","ET","","International Baseball (18U)","","",""
"","13","FSL","503","","N","N","Brewers","2012","1994","FL","Brevard County","","2513","Brevard County","Brevard County Manatees","Manatees","A(Adv)","","FSL","214","afa","","Milwaukee Brewers","Brevard County Manatees","N","FSLN","Manatees","2012-04-05T00:00:00","","32940","","Space Coast Stadium","Florida State League North","","Viera","America/New_York","FL","BRV","","t503","","","","158","5800 Stadium Parkway, Suite 101","","","2020","5800 Stadium Parkway, Suite 101&#xa;Viera, FL  32940","Florida State League","USA","","ET","Viera","bre","MIL","N","ET","","Class A Advanced","6:35:00 PM","Milwaukee","123"
"","23","ALPB","1845","","N","L","OOC","2012","1998","CT","Bridgeport","","5444","Bridgeport","Bridgeport Bluefish","Bluefish","IND","","ALPB","5436","ind","","Office of the Commissioner","Bridgeport Bluefish","N","ALPBL","Bluefish","2012-04-26T00:00:00","","","","The Ballpark at Harbor Yard","Liberty Division","","Bridgeport","America/New_York","","BRI","","t1845","","","","11","","","","2017","","Atlantic League","","","ET","","bri","OOC","","ET","","Independent Leagues","7:05:00 PM","OOC","436"
"","17","ABL","4065","","Y","","OOC","2012","2010","","Brisbane","","4214","Brisbane","Brisbane Bandits","Bandits","WIN","","ABL","","win","","Office of the Commissioner","Brisbane Bandits","N","","Bandits","2012-11-16T00:00:00","(07) 3253 3900","4006","","RNA Showgrounds","","","Brisbane","","","BRI","","t4065","","","QLD","11","591 Gregory Terrace","","","2022","591 Gregory Terrace&#xa;Brisbane City, QLD, Australia&#xa;4006","Australian Baseball League","Australia","","AEST","Brisbane City","bri","OOC","Y","AEST","","Winter Leagues","4:00:00 AM","OOC","595"
"","16","APP","557","","Y","W","White Sox","2012","1969","VA","Bristol","","2753","Bristol","Bristol White Sox","White Sox","ROK","","APP","207","rok","","Chicago White Sox","Bristol White Sox","N","APPW","White Sox","2012-06-19T00:00:00","","24201","","DeVault Memorial Stadium","Appalachian League West","","Bristol","","VA","BRS","","t557","","","","145","1501 Euclid Ave.","","","2023","1501 Euclid Ave.&#xa;Bristol, VA  24201","Appalachian League","USA","","ET","Bristol","bri","CWS","N","ET","","Rookie","7:00:00 PM","Chi White Sox","120"
"","11","MEX","434","","Y","N","OOC","2012","2004","MX","Reynosa","","3909","Reynosa","Broncos de Reynosa","Broncos","AAA","","MEX","222","aaa","","Office of the Commissioner","Broncos de Reynosa","N","MEXN","Broncos","2012-03-17T00:00:00","","","","Estadio Adolfo Lopez Mateos","Mexican League Norte","","Reynosa","America/Chicago","","REY","","t434","","Colonia Adolfo Lopez Mateo","","11","Blvd Miguel Hidalgo, esq. Calle 1A","","","2023","Blvd Miguel Hidalgo, esq. Calle 1A&#xa;Colonia Adolfo Lopez Mateo&#xa;Reynosa, Mexico","Mexican League","Mexico","","CT","Reynosa","rey","OOC","Y","CT","","Triple-A","7:30:00 PM","OOC","125"
"","15","NYP","453","","Y","M","Mets","2012","2001","NY","Brooklyn","","2795","Brooklyn","Brooklyn Cyclones","Cyclones","A(Short)","","NYP","228","asx","","New York Mets","Brooklyn Cyclones","N","NYPM","Cyclones","2012-06-18T00:00:00","","11224","","MCU Park","New York-Penn League McNamara","","Brooklyn","America/New_York","NY","BRK","","t453","","","","121","1904 Surf Avenue","","","2023","1904 Surf Avenue&#xa;Brooklyn, NY  11224","New York-Penn League","USA","","ET","Brooklyn","bro","NYM","N","ET","","Class A Short Season","7:00:00 PM","NY Mets","127"
"","51","","778","","N","","","2012","2005","","Brunei","","401","Brunei","Brunei","Brunei","INT","","","","int","","","Brunei","N","","Brunei","","","","","TBD","","","United States","America/New_York","","BRU","","t778","","","","","","","","2023","","","","","ET","","bru","","","ET","","International Baseball","","",""
"","11","INT","422","","Y","N","Mets","2012","1927","NY","Buffalo","","2756","Buffalo","Buffalo Bisons","Bisons","AAA","","INT","219","aaa","","New York Mets","Buffalo Bisons","N","INTN","Bisons","2012-04-11T00:00:00","","14203","","Coca-Cola Field","International League North","","Buffalo","America/New_York","NY","BUF","","t422","","","","121","One James D Griffin Plaza","","","2023","One James D Griffin Plaza&#xa;Buffalo, NY  14203","International League","USA","","ET","Buffalo","buf","NYM","N","ET","","Triple-A","2:05:00 PM","NY Mets","117"
"","51","","779","","N","","","2012","2005","","Bulgaria","","401","Bulgaria","Bulgaria","Bulgaria","INT","","","","int","","","Bulgaria","N","","Bulgaria","","","","","TBD","","","United States","America/New_York","","BUL","","t779","","","","","","","","2023","","","","","ET","","bul","","","ET","","International Baseball","","",""
"","51","","780","","N","","","2012","2005","","Burkina Faso","","401","Burkina Faso","Burkina Faso","Burkina Faso","INT","","","","int","","","Burkina Faso","N","","Burkina Faso","","","","","TBD","","","United States","America/New_York","","BUR","","t780","","","","","","","","2023","","","","","ET","","bur","","","ET","","International Baseball","","",""
"","14","MID","420","","N","W","Athletics","2012","1962","IA","Burlington","","2750","Burlington","Burlington Bees","Bees","A(Full)","","MID","225","afx","","Oakland Athletics","Burlington Bees","N","MIDW","Bees","2012-04-09T00:00:00","","52601","","Community Field","Midwest League Western","","Burlington","","IA","BUR","","t420","","","","133","2712 Mt. Pleasant Street","","","2020","2712 Mt. Pleasant Street&#xa;Burlington, IA  52601","Midwest League","USA","","CT","Burlington","bur","OAK","N","CT","","Class A","7:30:00 PM","Oakland","118"
"","16","APP","483","","Y","E","Royals","2012","1986","NC","Burlington","","2736","Burlington","Burlington Royals","Royals","ROK","","APP","206","rok","","Kansas City Royals","Burlington Royals","N","APPE","Royals","2012-06-22T00:00:00","","27217","","Burlington Athletic Stadium","Appalachian League East","","Burlington","","NC","BUR","","t483","","","","118","1450 Graham Street","","","2023","1450 Graham Street&#xa;Burlington, NC  27217","Appalachian League","USA","","ET","Burlington","brl","KC","N","ET","","Rookie","7:00:00 PM","Kansas City","120"
"","51","","781","","N","","","2012","2005","","Burundi","","401","Burundi","Burundi","Burundi","INT","","","","int","","","Burundi","N","","Burundi","","","","","TBD","","","United States","America/New_York","","BDI","","t781","","","","","","","","2023","","","","","ET","","bdi","","","ET","","International Baseball","","",""
"","22","CBB","2936","","N","","OOC","2012","2001","","California State University","","401","California State University","California State University","Cal State","College","","CBB","","bbc","","Office of the Commissioner","California State University","N","","Cal State","","","","","TBD","","","United States","America/New_York","","CSU","","t2936","","","","11","","","","2023","","College Baseball","","","ET","","cls","OOC","","ET","","College Baseball","","OOC","107"
"","22","CBB","4584","","Y","","","2012","2012","","Cal Lutheran","","401","Cal Lutheran","Cal Lutheran University Kingsmen","Kingsmen","College","","CBB","","bbc","","","Cal Lutheran University Kingsmen","N","","Kingsmen","","","","","TBD","","","United States","America/New_York","","","","t4584","","","","","","","","2012","","College Baseball","","","ET","","clu","","","ET","","College Baseball","","","107"
"","51","","782","","N","","","2012","2005","","Cambodia","","401","Cambodia","Cambodia","Cambodia","INT","","","","int","","","Cambodia","N","","Cambodia","","","","","TBD","","","United States","America/New_York","","CAM","","t782","","","","","","","","2023","","","","","ET","","cam","","","ET","","International Baseball","","",""
